"이번 영상은 저희가 런던에서 식당을 여는 여정을 담은 4편 시리즈의 첫번째 편이에요! 토스트 가게를 오픈 하기 전에 저희는 영국 고등학생들에게 저희가 개발한 토스트를 시식해 달라고 부탁을 했는데, 고등학생들의 시식평은 다음주 영상에 공개 됩니다!. . 완벽한 길거리 토스트 메뉴를 개발 해 준 가비에게 너무나도 감사합니다! 저희 옆에서 많은 도움을 주고 저희의 상상을 현실로 만들어준 앨린과 케이트에게도 감사해요! . . 저희와 앨린과 케이트는 김치에 대한 열정과 또 그걸 전세계에 소개 시켜주고 싶은 마음이 항상 같았는데, 마침 그녀들이 굉장히 접하기 쉬운 김치를 개발했어요! 냉장고에 남은 김치를 보관할 필요없이 한 번에 먹기에 딱 좋은 양이더라고요! 해서 저희는 이 김치를 이용한 토스트 메뉴를 개발했답니다..!. . 피키위키 김치를 더 알고 싶다면: https://www.pickywicky.com. . --. . This is the first of 4 videos we have coming up about opening our restaurant in London! Next week the highschoolers taste test our menu before the restaurant finally opens!. . Huge thanks to Gabie for helping us develop the perfect street toast menu, and to Alin and Kate for supporting us and helping make this dream a reality!. . Alin and Kate share our kimchi-obsession, and our desire to share it world-wide - so they developed the kimchi we used in our menu specifically to be as accessible as possible - perfect one-portion sizes without having to worry about storing and stinking out the rest of your fridge!. . Go check out Picky Wicky Kimchi here: https://www.pickywicky.com"
드디어 올리 소원성취 하나요?? ㅋㅋㅋㅋ:)
"I wish you well, with the new venture. 😀. . One question though, will you be offering vegan cheese as an alternative?"
헐.. 한국에 있는 나도 먹고싶당....
오우 다음번에는 tom scott의 냉철한 토스트 분석씬도 볼 쑤 있는거신가!!!!!🥰🥰🥰
국가비 화이팅~~! 토스트가게 화이팅~~! *^^*
We need them in Florida!!
"하이고…한국 토스트엔 피클은 안들가고요, 계란에 야채를 게어서 부쳐야합니다~ 소스는 캐챱, 그리고 설탕~ 이삭에는 칠리소스가 들어가요ㅋㄷㅋㄷ"
Where and when is it opening? A friend is visiting London now
김치~즈 토스트 아이디어는 정말 신의 한 수 같아요!
대단합니다. ㅎㅎ.
LETS GO!!!!
"Very happy for you and your team, just wondering what sort of celebration are you going to do, upon reaching the Five Million Subscribers 😱👏."
김치 토스트는 진짜 짱이다.. 한국에서 먹어보고 싶다. 한국인들이 완전 사랑할만한 맛이에요. 약간 김치 치즈 볶음밥 생각나네.. 김치+치즈 조합 말해뭐해.. 집에서 혼자 해먹어야겠당
"Mate if I ever make it down to London I’m definitely going to give this a try, been watching you guys for years so excited for this new adventure x"
"Congratulations on opening the restaurant, so happy for you two ^^ and can't wait to see the fullham boys reactions"
대단한 열정이시네요..화이팅!
장사가 잘되서 돈도 많이 벌고 번창 하면 좋겟어요
"I'm soo far away from Korea and London, double sad, but damn I'm soo excited for you"
So psyched to see SortedFood!
"After all that work and planning Gabie is like: ""I thought we were joking"" 😂😂😂. . No but honestly, I always thought this was in the cards for you guys. Especially with Gabie's background in cooking. I'm so glad you guys made this and now I realy wish I lived in England just so I could go visit this restaurant. I hope it's a massive success!"
곧 토스트는 중국거라는 말이 나오겠군.... ㅎㅎ
우아~~~!! 다음편이 너~~~~~~~~~무 기다려지는데요~
"My only questions are 'when' and 'where'?! I need it in my life, ASAP."
OHMYGOODNESS YOU GUYS EVEN GOT BEN AND BARRY FROM SORTED !!!!
Omg congratulation for you guys✨
설마 했는데 진짜로 도전하시는군요. 응원합니다.
옛날부터 봐왔지만 . 이정도로 성공할줄은 ㄷㄷ
ㅋㅋ 우리나라에서도 팔아줘요 김치 샌드위치~
한마디로 정리하면 땡큐 조쉬
푸드트럭 정도로 생각했는데 점포를 ㅋㅋ. 행동력 대다넹
This is amazing! Congrats :)
그러게요 왜 조쉬가 안 하고 있죠? ㅋㅋ 그것도 토스트를! 잼나게 지켜보겠습니다 ㅋㅋ 조쉬와 올리 화이팅!!
가자
세상에 마상에 이왕시작한 식당이 성공했으면 좋겠습니다
감사해여 조쉬
4:18 ~ 4:21 르꼬르동블루는 전세계적으로 굉장히 유명한 3대 요리학교 입니다 정말 전문적으로 이론 원리도 배우신분이에요
Why you torture us with the high school toast tester spoiler?
참을 수가 없다...  다음 주를..
bruh good luck
bruh good luck
Sorted food Ben and Barry whoop whoop
김치치즈 토스트는 정말 먹고 셒네요 안먹어 봤어도 한국인이면 치즈와 김치의 층돌에 의한 빅뱅을 알수 있습니다 ~^^. 대박날거라 믿습니다. 누구보다 한국의 음식과 영국인의 입맛을 아는분들이기에 훌륭한 조합을 창조할수 있을거라 믿습니다
백선생님이랑 협업하면 대박일텐데
와 코로나끝나고 런던여행 또 가거들랑 꼭 들린다!!!!!!
와 이제 런든에서도 한국 토스트 먹을 수 있다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 진짜 채널 처음 시작할 때부터 지금까지 팬인데 고맙습니다 정말루
영국남자너무좋아요💟늘 응원해요 화이팅😁
"ㅋㅋㅋ 정식으로 가게 오픈하시지요 ㅋㅋㅋ ""영국남자 토스트""브랜드화해도 좋을거같은데요????"
OH MY GOSH IM SO EXCITED FOR THIS!!!
양배추 채칼쓰셔서 더 가늘게 썰어야 식감이 더 좋아용~
저번에 논란이 터지고 조금 실망도 했었는데 도저히 영국남자를 끊을수가 없다... 너무 좋아하고 사랑하는 채널 화이팅!!!
늘 잼있고 감사하게 시청 중입니다!!!나중에 잘되면 한국에도 오픈 해주세요^^
Brie looks so big now 😂 and so adorable 😍
I really thought the idea was because Ollie misses Isaac so much that he wants to get his own supply of Isaac's Toast. Too bad Isaac isn't up for the game. You got Gabie anyway... I wish I could fly to the UK and try
아쉽다 이삭... 낼 퇴근하고 이삭 먹으려 가야지...ㅋㅋ
"Oh my goodness, I'm so excited. Living in London usually means just watching and never thinking you'll be able to experience. But now we have this! I knew it was a good idea to study in London XD. So, where is this restaurant and when can I go?"
"Isaac's just flushed a potential gold mine down the toilet. From now on, no more free publicity for Isaac's either. Since both Josh & Ollie will be drooling over their own sandwiches instead.. . Btw, you guys owe Gabbie a huge one for making it happen."
great step~!
이삭토스트가 런던점을 냈다면 그걸 시작으로 아마 서구권은 물론 전세계 샌드위치 시장을 집어삼켰을지도 모를일이었는데. 이삭토스트 회장님과 그 회사 임직원들은 딱히 큰돈 벌 생각이 없는 분들이라 그런가 ㅋㅋㅋ
영국 백종원 될듯 ㄷㄷ...
정말 맛있어 보여요 특히 김치즈 토스트ㅠㅠㅠㅠ 다음주 영국 학생들의 반응도 기대가 돼요
Heyyy thats Ben and Barry from sortedfood!
지겹다 소재고갈 되더니 돌려막기하냐 ㅋㅋㅋ
"Just so you know, I'm clapping as if you won an award for life achivement or something. I'm REALLY happy for you guys! Love from Malaysia"
no but are we ready to see armand in casual clothes? haha
omg finally it's about time you opened one!!
가비언니 넘 보고싶었어용
all the best guys !!
I suddenly have the urge to buy kim chi just so I can make a toastie.
호떡도 같이 팔아여
Can you franchise it to usa?  I wish you success!
키위드레싱이나 꿀은 꼭 빵에 발라주셨으묜..이미 이삭토스트 마니아들이라서 바르셨겠지만!!
토스트에 설탕을 약간 뿌리면 더 맛있음
this is some truly JOLLY news! congrats guys!!!
이걸로 영국 반응 좋으면 이삭 토스트의 유럽진출이 더 편해질 수도 있겠네요. 영국남자 가게는 가게대로 최초 타이틀 유지하고 이삭 토스트는 여기저기 지점 내고 하면 서로 윈윈일 듯.
가비 없었으면  망하는 컨텐츠 였네 ㄷㄷㄷ
Gooooooosebuuuumps!!! It's as if I am in the UK. 🤣 I can't even experience this. :(
베댓에 토스트에 관련한 좋은 조언이 많아서 댓글도 흥미로워요ㅎㅎ 꼭 참고하셔서 대박나시길ㅠㅠㅠ언젠가 다시 영국이란 나라에 갔을때 마주치면 너무 신기할듯 큰 역할 해주신 가비님도 영국남자팀도 쉬운일이 아닐텐데 응원합니다!
<3333
I would fly to the UK just to eat Gabie’s food 😂😍
YOUR MAKING A WHAT!?!?
와...영국에서 한국식 토스트라니...너무 기대된다...나도 맛보고싶다..
영국에서 사업하기 쉬운게 아닌데 . 월세도 300인데 물가 쎈 영국에서 개업할려면 뭐 10억은 있어야 그나마 사업할껄?. 허가절차 인허가 받을려면 상상을 초월하는데
어쨋든 일을 저지르셨네요. 시작이 반이라고 한 고비 넘기셨어요. 그 동안의 노하우와 인맥과 가비님의 훌륭한 솜씨까지 보태서 기왕이면 맛있게 한국 홍보해주시고 대박나세요.  축하드립니다.
곧 백종원과 고든 램지가 섭외될 것 같은 느낌적인 느낌~
와우!! 정말 잘됐네요!! 가게 차리는게 쉬운일이 아닐텐데 두려움도 당연 있을거고요! 그런데도 불구하고 . 도전하기로 하셨다니!! 완전 응원해요!!ㅎㅎ 지금까지 처럼 잘 되셨으면 좋겠습니다💕🥰
"Okay, I’ll be there once I’m done with my semester in 2 weeks time."
내가 조쉬에게 기대했던게 이거에요.ㅎㅎ한국서 히트친것을 조쉬만의 브랜드로 만들어서 영국에서 성공하는거요.정말 이렇게 되다니 ㅎㅎㅎ이제 성공하기만 남았네요 화이팅!
형 요즘 조니는 어떻게 지내? 그형 보고싶다
ako lang ba pipino d2? charizz
볶음김치와 치즈는 진리! 이삭토스트는 한국에서도 아무데나 낼 수 없어요.ㅋㆍㅋ. 기대되요! 응원합니다!💜💜💜💜💜
"이삭 경영 마인드가 어떤건지 모르겠지만,. 세계로 뻗어나갈 좋은 기회를 놓친것 같군요.. 참 아쉽지만 영국남자팀이. 한국식 토스트가게를 열게 됐다니 축하드리며. 앞으로 무궁한 발전이 있으시길 기원합니다."
This makes me want to see if I can get myself to London
....................................................................................................................................................................................................................................................................... 마싰게따
Korean street toast inches ever closer to Canada.
이삭 토스트 대학때 정말 많이 먹었죠~ 20년 전이네~~~^^ 우리 아이들한테도 만들어 주고 싶네요~~~ 도오오전~~~~
“i’m in cheese prison” 😭 8:25
