김동현선수님에게  격투기 배운 정말 좋은시간이었고 계속 맞기만 했지만 너무 좋았습니다!! 감사합니다!!  보시기엔  못하지만 이해해주세요..ㅠㅠㅠ김동현선수님같은 선수가 되기위해 노력하겠습니다!
무슨 애랑 싸우나 라는 느낌이 들정도. 프로는 역시 포로
와 그냥 성인이랑 유치원생수준이네..
이성원님 쉽게 포기하지 않으시는게 너무 멋있습니다
체급이 반대였다면 어땠을까. 등치 리치 확연히 차이나는데..
전력 스파링이 아니긴해도 거리재는거 개쩐당..
"ufc 영상보고 있는데, 우리애가 그러더라.. 퀴즈 맞추던 아저씨 아니냐고"
발전하기 위해서 왔다는 사실에 박수를 쳐주고 싶습니다
놀토의 그 바보형이 맞나?? 가슴이 웅장해진다
개바르네 ㅋㅋ
담배피면답없음ㅋㅋ
투지 멋있네요👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
진짜 그라운드는  국내에서 이길자도 없을 뿐더러 일단 스파링을  온몸에 힘을 다빼고 밸런스 부드러운 움직임으로 조지는데  진짜  그누가와도  이길수가없다   진짜 우리 나라는  원탑이다
웃으면 안되는데 왜케 웃김?
파클 주인공 12번
역시 김동현 👍
"와 근성이 김동현님 나이가 많지만 꾸준히 운동하시고 키,체급,실력 죄다 김동현이 더 좋아서 금방 포기할만한데 안포기하시네...멋있다 진짜"
세계 최강선수들 주먹을 피하던 김동현선수가 국내선수 주먹은 슬로비디오로 보일듯ㅋ
23살이야..?
김동현은 턱만봐도 걍 ㅈㄴ 쎔ㅋㅋㅋㅋ
DJ KOO처럼 DH KIM 매미권을 진심 세계에 가리켜 보시는건 어떨까요?
역시 프로는 넘사벽
대전아저씨랑 괴리감 너무 큰거 아닙니까??놀토보며 배 찢어지게 웃었는데...
파이트 클럽 찐 주인공 이성원 멋져요
급이다르네
8:41 와 이건ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미쳤네
"매미관장님  긴장감이 전혀 제로에요 ㅡ,.ㅡ 비슷한 영상만 올리시네요 . . 줄리엔 강이 입식으로 안한다고 하니  줄리엔 강 비슷한 체격의 입식 킥복싱이나 무에타이 헤비급  섭외해서 . . 진짜 입식으로 대결 영상 봣으면 합니다"
딱봐도 체급이 안맞네.. 오히려 도전자가 세계 프로선수급 선수에 대비해 나름 잘한듯. 여긴 스파링이 장난같아서 좀 그렇네요. 프로급선수를 좀 모집해야될듯. 권투든 킥복싱이든..
이야이제는 영화제작 직접하시네..역시역시..👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍🤙🏾🤙🏻🤙🤙🏻🤙🏾🤙🤙🏻🤙🤙🏾😍🤙🤙🏾🙏😝😝🇰🇷🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲
이성원님 부상에도 근성 하나는. 최고였던분 모든도전 받아내시고. 작은거인^^
역시 선수라 어쩔수 없는 결과
방금 놀토에서 대전아저씨 춤추는거 보고왔는데 . 갭차이 무엇....ㅋㅋㅋㅋㅋ
그냥 갖고 노시네요 넘사벽 김동현 선수입니다.
이런거 말고 . 진짜로 싸우는거 보고 싶다.
이렇게하면 이제 누가 이채널을 볼까...그래플링 잘하는거 잘아는데 김동현이랑 스파링하면 태클해서 눕히고 힘빼고 이게 끝! 그러니 이제 이런패턴 그만하길.... 다른 패턴보여줄수 있자나 매번 같은 패턴에 사람만 바뀌는 느낌이라 조언해봅니다
김동현은 다르구나ㅋ나이가 무색하네
프로와 아마의 차이보다 일반 프로와 세계적인 프로의 차이가 훨씬 더 커요. . 내로라 하는 프로들 사이에서도 천재라고 소문이 나야 UFC 가는 거임. . 그 UFC에서도 랭킹에 들려면 실력뿐만이 아니라 운도 받쳐 줘야 함.
진짜 한번 빠지니까 매미감옥이다
그렇게 쳐 맞고 때리고 체력 다 빠지면서도. 싸우는 ㄹㅇ 파이터
김동현 화이팅~~~포에버
초딩 조카랑 놀아주는 대학생 정도 수준차이인듯
삼촌이 초등조카 대리고 장난치고있는거같네 김동현짱
"우리나라는 개그맨들이 싸움을 기본적으로 잘하는 듯?. 김진수, 윤형빈, 홍기훈, 안일권, 김동현"
진짜 가지고 논다는 말이 뭔지 알게해주네 ㅎㄷㄷ
피터지게 실제 경기는 할 수 없는가.
체급 차이 생각하면 진짜 잘 하는 거다...
김동현이 너무 불리함. 때리지도 못하는데 상대는 120%풀파워잖아.. 혹시라도 맞으면 본인 피해고 . 그런데도 계속 받아준다고?. 차라리 보호장비 풀로 차고 풀파워로 했으면 좋겟다. 딴애는 몰라도 쥴리엔강은 꼭 그렇게 해야함
항상느끼는거지만 안면타격을  서로 약하게하다보니 리얼감이 떨어짐~~^^. 그나저나  역시 김동현선수는 넘사벽~~!!!!. 월드랭킹7위는괜히하는게아닌듯~~~^^
체급차이 있는데 이정도면 진짜 선수 도전하셔도 될것같아요 화이팅!!!!
도전하는 용기가 대단.... 👍
나이 23보고 놀란사람 추천점... ㄷㄷ
"으아,, 아무리 봐도 동현형님은 진짜 넘사다......"
격투기 잘모르는데도 투지와 혈기가 느껴졌어요 외모도 넘 호감형인듯 프로가 아니였다는것에 놀랐어요ㅇㅁㅇ
확실히 프로의클래스는 틀리구나ㅋㅋㅋ
크큭~~^^. 매미  티비는  넘  재밌었어요~~~^^
우승할비주얼이 아닌데 ... ㅋㅋ 젊어서 체력이나 투지는좋다
"와,,,,, 저사람도 꽤나 배운사람같은데 갖고노네. 김동현선수 클래스 ㅎㄷㄷㄷㄷㄷㄷ"
무슨 ㅈ밥을 데려와서 장사하냐.... 이젠 그냥 돈에 눈이 멀었구나.... 하.... 여기도 이제 끝이군..... 멀리 안가...
실제로 매미킴을 봣던 기억엔 정말 어마어마하게 큰 산같앗다
와.. 역시 프로는 다르네요.. 나이가 40줄인데 타고나셨어요
"체급, 실력, 경험 뭘로 해도 안 되긴 하지만 이 정도 차이가 날줄은"
진짜 바닥 쓸려다니네 ㄷㄷ
이야 근데 다른걸떠나 체력이 진짜 좋으시다 일라운드 그정도 깔리면 일반인은 토하고 뻗음
23살이요?
태어난지 2주된 강아지 랑 놀아주는 느낌이다
아들 괴롭히는 아버지의 모습이 떠오르네요ㅋㅋ
동현이형이 안늙었음 좋겠다.. 왜 이런생각을 하는지 모르겠지만 계속 저렇게 쎗으면 좋겠다는 어린이의 마음이든다...
여러분들께서는 지금 조카와 놀고 있는 삼촌을 보고 계십니다..
2..23살이요???
